1 5.8035523653 0.0408066167455
2 6.74023330212 0.0704372498125
3 11.0894326687 0.108493472142
4 10.5720892429 0.15325058084
5 11.4970434189 0.170691746565
10 10.9587839603 0.0805132972848
20 10.8918899536 0.123822228732
40 10.8874125957 0.200945169055
60 11.4503869772 0.150652984545
80 11.7371860504 0.154783487555
100 11.8515421152 0.161153883809
