1 0.601938847238 0.00603811579366
2 0.786842997321 0.00271806520505
3 0.836833682003 0.00369387239843
4 0.885478340195 0.00322728941498
5 0.903210575411 0.00360485442524
10 0.920716369136 0.00282115917086
20 0.926854700025 0.00256432712399
40 0.932200732036 0.00304892341613
60 0.934415594601 0.00334986340349
80 0.936734784232 0.00319209238626
100 0.939663361376 0.00289985542083
